"N","min(GlobalNodeId)","q1(GlobalNodeId)","med(GlobalNodeId)","q3(GlobalNodeId)","max(GlobalNodeId)","avg(GlobalNodeId)","std(GlobalNodeId)","min(PedigreeNodeId)","q1(PedigreeNodeId)","med(PedigreeNodeId)","q3(PedigreeNodeId)","max(PedigreeNodeId)","avg(PedigreeNodeId)","std(PedigreeNodeId)","min(nodal_Cauchy_Stress_1_1)","q1(nodal_Cauchy_Stress_1_1)","med(nodal_Cauchy_Stress_1_1)","q3(nodal_Cauchy_Stress_1_1)","max(nodal_Cauchy_Stress_1_1)","avg(nodal_Cauchy_Stress_1_1)","std(nodal_Cauchy_Stress_1_1)","min(nodal_Cauchy_Stress_1_2)","q1(nodal_Cauchy_Stress_1_2)","med(nodal_Cauchy_Stress_1_2)","q3(nodal_Cauchy_Stress_1_2)","max(nodal_Cauchy_Stress_1_2)","avg(nodal_Cauchy_Stress_1_2)","std(nodal_Cauchy_Stress_1_2)","min(nodal_Cauchy_Stress_1_3)","q1(nodal_Cauchy_Stress_1_3)","med(nodal_Cauchy_Stress_1_3)","q3(nodal_Cauchy_Stress_1_3)","max(nodal_Cauchy_Stress_1_3)","avg(nodal_Cauchy_Stress_1_3)","std(nodal_Cauchy_Stress_1_3)","min(nodal_Cauchy_Stress_2_1)","q1(nodal_Cauchy_Stress_2_1)","med(nodal_Cauchy_Stress_2_1)","q3(nodal_Cauchy_Stress_2_1)","max(nodal_Cauchy_Stress_2_1)","avg(nodal_Cauchy_Stress_2_1)","std(nodal_Cauchy_Stress_2_1)","min(nodal_Cauchy_Stress_2_2)","q1(nodal_Cauchy_Stress_2_2)","med(nodal_Cauchy_Stress_2_2)","q3(nodal_Cauchy_Stress_2_2)","max(nodal_Cauchy_Stress_2_2)","avg(nodal_Cauchy_Stress_2_2)","std(nodal_Cauchy_Stress_2_2)","min(nodal_Cauchy_Stress_2_3)","q1(nodal_Cauchy_Stress_2_3)","med(nodal_Cauchy_Stress_2_3)","q3(nodal_Cauchy_Stress_2_3)","max(nodal_Cauchy_Stress_2_3)","avg(nodal_Cauchy_Stress_2_3)","std(nodal_Cauchy_Stress_2_3)","min(nodal_Cauchy_Stress_3_1)","q1(nodal_Cauchy_Stress_3_1)","med(nodal_Cauchy_Stress_3_1)","q3(nodal_Cauchy_Stress_3_1)","max(nodal_Cauchy_Stress_3_1)","avg(nodal_Cauchy_Stress_3_1)","std(nodal_Cauchy_Stress_3_1)","min(nodal_Cauchy_Stress_3_2)","q1(nodal_Cauchy_Stress_3_2)","med(nodal_Cauchy_Stress_3_2)","q3(nodal_Cauchy_Stress_3_2)","max(nodal_Cauchy_Stress_3_2)","avg(nodal_Cauchy_Stress_3_2)","std(nodal_Cauchy_Stress_3_2)","min(nodal_Cauchy_Stress_3_3)","q1(nodal_Cauchy_Stress_3_3)","med(nodal_Cauchy_Stress_3_3)","q3(nodal_Cauchy_Stress_3_3)","max(nodal_Cauchy_Stress_3_3)","avg(nodal_Cauchy_Stress_3_3)","std(nodal_Cauchy_Stress_3_3)","min(solution_ (0))","q1(solution_ (0))","med(solution_ (0))","q3(solution_ (0))","max(solution_ (0))","avg(solution_ (0))","std(solution_ (0))","min(solution_ (1))","q1(solution_ (1))","med(solution_ (1))","q3(solution_ (1))","max(solution_ (1))","avg(solution_ (1))","std(solution_ (1))","min(solution_ (2))","q1(solution_ (2))","med(solution_ (2))","q3(solution_ (2))","max(solution_ (2))","avg(solution_ (2))","std(solution_ (2))","min(solution_ (Magnitude))","q1(solution_ (Magnitude))","med(solution_ (Magnitude))","q3(solution_ (Magnitude))","max(solution_ (Magnitude))","avg(solution_ (Magnitude))","std(solution_ (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61808e+00,-6.61808e+00,-6.61808e+00,-6.61808e+00,-6.61808e+00,-6.61808e+00,0.00000e+00,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,0.00000e+00,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,0.00000e+00,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,-1.09942e-01,0.00000e+00,3.28932e-01,3.28932e-01,3.28932e-01,3.28932e-01,3.28932e-01,3.28932e-01,0.00000e+00,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,0.00000e+00,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,1.20491e-01,0.00000e+00,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,-3.41267e-02,0.00000e+00,-2.23009e-01,-2.23009e-01,-2.23009e-01,-2.23009e-01,-2.23009e-01,-2.23009e-01,0.00000e+00,-1.62383e-03,-1.62383e-03,-1.62383e-03,-1.62383e-03,-1.62383e-03,-1.62383e-03,0.00000e+00,-5.89222e-04,-5.89222e-04,-5.89222e-04,-5.89222e-04,-5.89222e-04,-5.89222e-04,0.00000e+00,-8.11222e-01,-8.11222e-01,-8.11222e-01,-8.11222e-01,-8.11222e-01,-8.11222e-01,0.00000e+00,8.11224e-01,8.11224e-01,8.11224e-01,8.11224e-01,8.11224e-01,8.11224e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.57018e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61724e+00,-6.61724e+00,-6.61724e+00,-6.61724e+00,-6.61724e+00,-6.61724e+00,0.00000e+00,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,0.00000e+00,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,0.00000e+00,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,-1.10170e-01,0.00000e+00,3.33339e-01,3.33339e-01,3.33339e-01,3.33339e-01,3.33339e-01,3.33339e-01,0.00000e+00,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,0.00000e+00,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,1.20522e-01,0.00000e+00,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,-3.38750e-02,0.00000e+00,-2.22004e-01,-2.22004e-01,-2.22004e-01,-2.22004e-01,-2.22004e-01,-2.22004e-01,0.00000e+00,-1.63358e-03,-1.63358e-03,-1.63358e-03,-1.63358e-03,-1.63358e-03,-1.63358e-03,0.00000e+00,-5.95196e-04,-5.95196e-04,-5.95196e-04,-5.95196e-04,-5.95196e-04,-5.95196e-04,0.00000e+00,-8.12773e-01,-8.12773e-01,-8.12773e-01,-8.12773e-01,-8.12773e-01,-8.12773e-01,0.00000e+00,8.12775e-01,8.12775e-01,8.12775e-01,8.12775e-01,8.12775e-01,8.12775e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.60570e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61634e+00,-6.61634e+00,-6.61634e+00,-6.61634e+00,-6.61634e+00,-6.61634e+00,0.00000e+00,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,0.00000e+00,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,0.00000e+00,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,-1.10385e-01,0.00000e+00,3.37934e-01,3.37934e-01,3.37934e-01,3.37934e-01,3.37934e-01,3.37934e-01,0.00000e+00,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,0.00000e+00,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,1.20555e-01,0.00000e+00,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,-3.36096e-02,0.00000e+00,-2.20930e-01,-2.20930e-01,-2.20930e-01,-2.20930e-01,-2.20930e-01,-2.20930e-01,0.00000e+00,-1.64389e-03,-1.64389e-03,-1.64389e-03,-1.64389e-03,-1.64389e-03,-1.64389e-03,0.00000e+00,-6.01440e-04,-6.01440e-04,-6.01440e-04,-6.01440e-04,-6.01440e-04,-6.01440e-04,0.00000e+00,-8.14410e-01,-8.14410e-01,-8.14410e-01,-8.14410e-01,-8.14410e-01,-8.14410e-01,0.00000e+00,8.14412e-01,8.14412e-01,8.14412e-01,8.14412e-01,8.14412e-01,8.14412e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.64325e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61537e+00,-6.61537e+00,-6.61537e+00,-6.61537e+00,-6.61537e+00,-6.61537e+00,0.00000e+00,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,0.00000e+00,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,0.00000e+00,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,-1.10586e-01,0.00000e+00,3.42717e-01,3.42717e-01,3.42717e-01,3.42717e-01,3.42717e-01,3.42717e-01,0.00000e+00,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,0.00000e+00,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,1.20589e-01,0.00000e+00,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,-3.33297e-02,0.00000e+00,-2.19780e-01,-2.19780e-01,-2.19780e-01,-2.19780e-01,-2.19780e-01,-2.19780e-01,0.00000e+00,-1.65478e-03,-1.65478e-03,-1.65478e-03,-1.65478e-03,-1.65478e-03,-1.65478e-03,0.00000e+00,-6.07964e-04,-6.07964e-04,-6.07964e-04,-6.07964e-04,-6.07964e-04,-6.07964e-04,0.00000e+00,-8.16138e-01,-8.16138e-01,-8.16138e-01,-8.16138e-01,-8.16138e-01,-8.16138e-01,0.00000e+00,8.16140e-01,8.16140e-01,8.16140e-01,8.16140e-01,8.16140e-01,8.16140e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.68297e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61431e+00,-6.61431e+00,-6.61431e+00,-6.61431e+00,-6.61431e+00,-6.61431e+00,0.00000e+00,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,0.00000e+00,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,0.00000e+00,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,-1.10767e-01,0.00000e+00,3.47641e-01,3.47641e-01,3.47641e-01,3.47641e-01,3.47641e-01,3.47641e-01,0.00000e+00,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,0.00000e+00,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,1.20626e-01,0.00000e+00,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,-3.30376e-02,0.00000e+00,-2.18556e-01,-2.18556e-01,-2.18556e-01,-2.18556e-01,-2.18556e-01,-2.18556e-01,0.00000e+00,-1.66620e-03,-1.66620e-03,-1.66620e-03,-1.66620e-03,-1.66620e-03,-1.66620e-03,0.00000e+00,-6.14721e-04,-6.14721e-04,-6.14721e-04,-6.14721e-04,-6.14721e-04,-6.14721e-04,0.00000e+00,-8.17946e-01,-8.17946e-01,-8.17946e-01,-8.17946e-01,-8.17946e-01,-8.17946e-01,0.00000e+00,8.17948e-01,8.17948e-01,8.17948e-01,8.17948e-01,8.17948e-01,8.17948e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.72460e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61316e+00,-6.61316e+00,-6.61316e+00,-6.61316e+00,-6.61316e+00,-6.61316e+00,0.00000e+00,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,0.00000e+00,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,0.00000e+00,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,-1.10926e-01,0.00000e+00,3.52703e-01,3.52703e-01,3.52703e-01,3.52703e-01,3.52703e-01,3.52703e-01,0.00000e+00,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,0.00000e+00,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,1.20664e-01,0.00000e+00,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,-3.27331e-02,0.00000e+00,-2.17253e-01,-2.17253e-01,-2.17253e-01,-2.17253e-01,-2.17253e-01,-2.17253e-01,0.00000e+00,-1.67816e-03,-1.67816e-03,-1.67816e-03,-1.67816e-03,-1.67816e-03,-1.67816e-03,0.00000e+00,-6.21720e-04,-6.21720e-04,-6.21720e-04,-6.21720e-04,-6.21720e-04,-6.21720e-04,0.00000e+00,-8.19837e-01,-8.19837e-01,-8.19837e-01,-8.19837e-01,-8.19837e-01,-8.19837e-01,0.00000e+00,8.19839e-01,8.19839e-01,8.19839e-01,8.19839e-01,8.19839e-01,8.19839e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.76824e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61190e+00,-6.61190e+00,-6.61190e+00,-6.61190e+00,-6.61190e+00,-6.61190e+00,0.00000e+00,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,0.00000e+00,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,0.00000e+00,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,-1.11059e-01,0.00000e+00,3.57851e-01,3.57851e-01,3.57851e-01,3.57851e-01,3.57851e-01,3.57851e-01,0.00000e+00,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,0.00000e+00,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,1.20703e-01,0.00000e+00,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,-3.24190e-02,0.00000e+00,-2.15874e-01,-2.15874e-01,-2.15874e-01,-2.15874e-01,-2.15874e-01,-2.15874e-01,0.00000e+00,-1.69060e-03,-1.69060e-03,-1.69060e-03,-1.69060e-03,-1.69060e-03,-1.69060e-03,0.00000e+00,-6.28917e-04,-6.28917e-04,-6.28917e-04,-6.28917e-04,-6.28917e-04,-6.28917e-04,0.00000e+00,-8.21799e-01,-8.21799e-01,-8.21799e-01,-8.21799e-01,-8.21799e-01,-8.21799e-01,0.00000e+00,8.21801e-01,8.21801e-01,8.21801e-01,8.21801e-01,8.21801e-01,8.21801e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.81363e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61148e+00,-6.61148e+00,-6.61148e+00,-6.61148e+00,-6.61148e+00,-6.61148e+00,0.00000e+00,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,0.00000e+00,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,0.00000e+00,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,-1.11077e-01,0.00000e+00,3.60374e-01,3.60374e-01,3.60374e-01,3.60374e-01,3.60374e-01,3.60374e-01,0.00000e+00,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,0.00000e+00,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,1.20721e-01,0.00000e+00,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,-3.22579e-02,0.00000e+00,-2.15105e-01,-2.15105e-01,-2.15105e-01,-2.15105e-01,-2.15105e-01,-2.15105e-01,0.00000e+00,-1.69711e-03,-1.69711e-03,-1.69711e-03,-1.69711e-03,-1.69711e-03,-1.69711e-03,0.00000e+00,-6.32778e-04,-6.32778e-04,-6.32778e-04,-6.32778e-04,-6.32778e-04,-6.32778e-04,0.00000e+00,-8.22808e-01,-8.22808e-01,-8.22808e-01,-8.22808e-01,-8.22808e-01,-8.22808e-01,0.00000e+00,8.22810e-01,8.22810e-01,8.22810e-01,8.22810e-01,8.22810e-01,8.22810e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.83715e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61084e+00,-6.61084e+00,-6.61084e+00,-6.61084e+00,-6.61084e+00,-6.61084e+00,0.00000e+00,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,0.00000e+00,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,0.00000e+00,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,-1.11117e-01,0.00000e+00,3.62819e-01,3.62819e-01,3.62819e-01,3.62819e-01,3.62819e-01,3.62819e-01,0.00000e+00,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,0.00000e+00,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,1.20740e-01,0.00000e+00,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,-3.20854e-02,0.00000e+00,-2.14283e-01,-2.14283e-01,-2.14283e-01,-2.14283e-01,-2.14283e-01,-2.14283e-01,0.00000e+00,-1.70404e-03,-1.70404e-03,-1.70404e-03,-1.70404e-03,-1.70404e-03,-1.70404e-03,0.00000e+00,-6.36838e-04,-6.36838e-04,-6.36838e-04,-6.36838e-04,-6.36838e-04,-6.36838e-04,0.00000e+00,-8.23882e-01,-8.23882e-01,-8.23882e-01,-8.23882e-01,-8.23882e-01,-8.23882e-01,0.00000e+00,8.23884e-01,8.23884e-01,8.23884e-01,8.23884e-01,8.23884e-01,8.23884e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.86218e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.61014e+00,-6.61014e+00,-6.61014e+00,-6.61014e+00,-6.61014e+00,-6.61014e+00,0.00000e+00,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,0.00000e+00,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,0.00000e+00,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,-1.11155e-01,0.00000e+00,3.65413e-01,3.65413e-01,3.65413e-01,3.65413e-01,3.65413e-01,3.65413e-01,0.00000e+00,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,0.00000e+00,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,1.20762e-01,0.00000e+00,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,-3.19034e-02,0.00000e+00,-2.13403e-01,-2.13403e-01,-2.13403e-01,-2.13403e-01,-2.13403e-01,-2.13403e-01,0.00000e+00,-1.71141e-03,-1.71141e-03,-1.71141e-03,-1.71141e-03,-1.71141e-03,-1.71141e-03,0.00000e+00,-6.41133e-04,-6.41133e-04,-6.41133e-04,-6.41133e-04,-6.41133e-04,-6.41133e-04,0.00000e+00,-8.25027e-01,-8.25027e-01,-8.25027e-01,-8.25027e-01,-8.25027e-01,-8.25027e-01,0.00000e+00,8.25029e-01,8.25029e-01,8.25029e-01,8.25029e-01,8.25029e-01,8.25029e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.88888e+00
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-6.60935e+00,-6.60935e+00,-6.60935e+00,-6.60935e+00,-6.60935e+00,-6.60935e+00,0.00000e+00,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,0.00000e+00,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,0.00000e+00,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,-1.11190e-01,0.00000e+00,3.68161e-01,3.68161e-01,3.68161e-01,3.68161e-01,3.68161e-01,3.68161e-01,0.00000e+00,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,0.00000e+00,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,1.20786e-01,0.00000e+00,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,-3.17116e-02,0.00000e+00,-2.12460e-01,-2.12460e-01,-2.12460e-01,-2.12460e-01,-2.12460e-01,-2.12460e-01,0.00000e+00,-1.71928e-03,-1.71928e-03,-1.71928e-03,-1.71928e-03,-1.71928e-03,-1.71928e-03,0.00000e+00,-6.45679e-04,-6.45679e-04,-6.45679e-04,-6.45679e-04,-6.45679e-04,-6.45679e-04,0.00000e+00,-8.26248e-01,-8.26248e-01,-8.26248e-01,-8.26248e-01,-8.26248e-01,-8.26248e-01,0.00000e+00,8.26250e-01,8.26250e-01,8.26250e-01,8.26250e-01,8.26250e-01,8.26250e-01,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,8.91737e+00
